Fecha y Hora,Producto,Cantidad,Precio Unitario,Método de Pago
2023-04-02 08:31:18.902707,Brownie,3,11.15,Tarjeta de Débito
2023-05-15 20:57:34.939192,Café Latte,2,10.05,Efectivo
2023-10-31 11:47:42.959574,Sandwich de Jamón y Queso,2,8.12,Tarjeta de Débito
2023-02-07 18:13:57.344188,Jugo de Naranja,3,3.9,Tarjeta de Débito
2023-04-26 00:27:41.790496,Café Latte,3,14.81,Tarjeta de Débito
2023-07-23 22:27:38.096403,Croissant,2,14.41,Pago Móvil
2023-12-04 05:52:51.064906,Café Latte,1,8.34,Tarjeta de Débito
2023-11-03 16:17:20.981042,Brownie,2,3.66,Tarjeta de Débito
2023-09-07 17:51:46.188788,Galleta,3,4.51,Pago Móvil
2023-12-10 11:10:31.332114,Brownie,1,6.9,Tarjeta de Débito
2023-03-04 12:15:39.606040,Té Negro,2,8.92,Tarjeta de Crédito
2023-12-22 00:16:05.417075,Café Latte,4,7.31,Tarjeta de Crédito
2023-08-05 02:13:36.884341,Mocaccino,4,4.28,Tarjeta de Crédito
2023-01-08 04:23:20.438049,Sandwich de Jamón y Queso,4,7.14,Tarjeta de Crédito
2023-05-02 08:56:12.606746,Galleta,3,14.42,Tarjeta de Débito
2023-12-04 16:47:55.830484,Brownie,3,11.05,Tarjeta de Crédito
2023-09-14 14:13:41.598264,Chocolate Caliente,2,5.16,Tarjeta de Débito
2023-03-29 00:45:08.517639,Galleta,4,14.07,Tarjeta de Crédito
2023-11-22 16:58:04.014796,Chocolate Caliente,2,14.28,Tarjeta de Débito
2023-03-11 12:38:12.954002,Espresso,2,11.16,Pago Móvil
2023-08-23 22:06:01.433881,Té Negro,3,11.48,Tarjeta de Débito
2023-08-07 00:56:19.259873,Mocaccino,3,14.68,Tarjeta de Crédito
2023-06-22 19:03:57.595450,Té Negro,1,5.4,Efectivo
2023-09-29 23:22:09.873847,Chocolate Caliente,3,7.27,Pago Móvil
2023-06-04 02:14:32.783360,Croissant,4,10.1,Pago Móvil
2023-01-03 20:28:58.356194,Brownie,4,11.79,Tarjeta de Débito
2023-07-07 19:09:03.611470,Sandwich de Jamón y Queso,1,7.34,Tarjeta de Crédito
2023-10-13 04:09:05.191413,Café Latte,4,8.21,Efectivo
2023-03-04 12:11:49.777778,Brownie,2,10.97,Pago Móvil
2023-04-17 02:22:13.079269,Café Latte,4,12.28,Pago Móvil
2023-07-29 05:44:11.201325,Muffin,4,12.41,Tarjeta de Crédito
2023-02-15 14:17:09.135029,Brownie,2,7.92,Efectivo
2023-11-10 22:42:12.541066,Jugo de Naranja,3,11.05,Pago Móvil
2023-05-21 08:59:57.639094,Chocolate Caliente,3,11.48,Pago Móvil
2023-09-20 10:12:46.275995,Muffin,1,10.7,Efectivo
2023-11-25 05:49:49.888727,Capuchino,1,5.83,Pago Móvil
2023-04-24 08:19:18.160515,Espresso,1,7.9,Tarjeta de Débito
2023-03-28 12:51:48.442969,Café Latte,2,9.18,Efectivo
2023-11-21 13:36:54.865522,Croissant,2,11.12,Pago Móvil
2023-08-25 19:47:18.549997,Brownie,3,14.72,Tarjeta de Débito
2023-08-18 04:22:51.606556,Muffin,4,5.97,Tarjeta de Débito
2023-02-03 22:19:37.418817,Té Verde,1,6.46,Tarjeta de Débito
2023-09-10 22:14:41.072387,Sandwich de Jamón y Queso,2,12.09,Tarjeta de Débito
2023-04-19 15:55:33.814133,Té Negro,4,5.55,Tarjeta de Débito
2023-03-12 19:52:26.302708,Café Americano,4,12.61,Pago Móvil
2023-03-05 17:02:47.390659,Chocolate Caliente,2,11.5,Tarjeta de Crédito
2023-04-20 06:06:44.382510,Café Americano,3,5.55,Efectivo
2023-09-13 04:19:36.910083,Sandwich de Jamón y Queso,2,12.33,Efectivo
2023-10-25 04:42:44.699663,Croissant,1,4.6,Tarjeta de Crédito
2023-12-09 00:06:09.894827,Capuchino,2,14.11,Efectivo
2023-06-06 15:54:25.252274,Espresso,4,14.37,Tarjeta de Crédito
2023-03-17 22:14:23.195769,Café Americano,3,8.77,Pago Móvil
2023-11-17 16:01:00.328107,Galleta,3,7.12,Tarjeta de Débito
2023-07-07 06:53:38.066204,Galleta,2,9.85,Pago Móvil
2023-06-08 18:25:25.378658,Sandwich de Jamón y Queso,2,9.19,Efectivo
2023-11-10 09:11:06.839216,Muffin,4,5.64,Tarjeta de Crédito
2023-01-06 05:22:04.130740,Capuchino,4,14.44,Tarjeta de Crédito
2023-11-30 09:27:21.983749,Brownie,3,6.33,Tarjeta de Crédito
2023-09-03 23:31:22.801315,Croissant,2,7.81,Efectivo
2023-01-20 09:01:00.241471,Té Negro,1,5.67,Tarjeta de Débito
2023-05-31 17:34:03.882617,Galleta,3,14.21,Tarjeta de Crédito
2023-11-13 23:09:12.137411,Mocaccino,1,8.06,Tarjeta de Débito
2023-02-13 07:25:45.974253,Jugo de Naranja,4,14.45,Efectivo
2023-01-05 02:19:26.865516,Jugo de Naranja,1,6.19,Pago Móvil
2023-05-06 12:33:54.913751,Té Negro,1,9.11,Efectivo
2023-12-17 01:22:18.632078,Brownie,2,3.4,Tarjeta de Débito
2023-03-17 02:18:16.989624,Mocaccino,4,14.38,Tarjeta de Débito
2023-02-08 06:32:08.479882,Sandwich de Jamón y Queso,1,10.85,Efectivo
2023-02-21 20:15:04.192227,Muffin,4,14.21,Tarjeta de Débito
2023-01-21 23:42:52.226037,Café Latte,1,2.9,Tarjeta de Crédito
2023-06-18 14:22:29.715105,Brownie,1,7.31,Tarjeta de Débito
2023-11-27 14:54:34.656263,Croissant,2,3.47,Efectivo
2023-02-23 01:16:56.520526,Galleta,1,3.9,Efectivo
2023-06-04 00:32:24.191785,Té Negro,1,13.76,Tarjeta de Débito
2023-09-25 07:46:19.896260,Café Latte,1,7.37,Efectivo
2023-06-03 01:14:54.080718,Brownie,1,8.42,Efectivo
2023-12-03 02:44:42.697717,Brownie,3,7.46,Efectivo
2023-02-01 04:01:01.311965,Café Americano,1,12.68,Tarjeta de Crédito
2023-05-04 04:17:31.153864,Café Americano,3,13.83,Pago Móvil
2023-08-19 19:11:20.221775,Jugo de Naranja,4,14.31,Pago Móvil
2023-01-10 00:58:30.898057,Galleta,3,9.25,Pago Móvil
2023-08-09 00:40:44.075379,Té Verde,4,5.16,Tarjeta de Débito
2023-11-26 18:37:22.894259,Jugo de Naranja,3,2.56,Pago Móvil
2023-11-07 08:25:35.689302,Jugo de Naranja,1,11.15,Tarjeta de Débito
2023-04-02 02:57:59.000506,Té Verde,3,5.71,Efectivo
2023-03-05 18:12:25.183832,Café Latte,3,6.27,Tarjeta de Débito
2023-01-05 21:53:26.226450,Té Negro,3,8.95,Pago Móvil
2023-02-19 06:09:52.484605,Café Americano,3,4.69,Efectivo
2023-10-20 11:49:24.606816,Galleta,1,9.78,Pago Móvil
2023-02-22 14:21:18.571154,Brownie,1,10.7,Pago Móvil
2023-10-24 00:41:23.651779,Té Negro,3,3.72,Tarjeta de Débito
2023-12-12 16:05:29.818534,Brownie,4,5.2,Efectivo
2023-04-18 12:10:46.599170,Café Latte,4,8.55,Efectivo
2023-01-21 16:19:34.017050,Muffin,4,4.16,Pago Móvil
2023-09-06 10:49:00.009077,Café Americano,2,6.64,Pago Móvil
2023-03-09 07:01:00.409382,Muffin,3,5.79,Tarjeta de Débito
2023-05-25 03:55:01.598189,Café Latte,4,8.49,Pago Móvil
2023-04-01 21:43:14.353406,Sandwich de Jamón y Queso,1,11.9,Efectivo
2023-07-28 00:02:42.812942,Café Americano,1,5.8,Pago Móvil
2023-03-11 16:36:46.184600,Café Latte,3,13.11,Tarjeta de Crédito
2023-07-21 03:46:15.815968,Jugo de Naranja,4,6.12,Tarjeta de Débito
2023-02-15 20:50:47.900211,Muffin,3,5.92,Tarjeta de Débito
2023-10-18 17:09:41.462800,Croissant,2,6.36,Tarjeta de Crédito
2023-08-26 16:46:20.736619,Té Negro,2,10.23,Efectivo
2023-06-08 05:45:03.369576,Espresso,2,3.69,Tarjeta de Crédito
2023-12-18 20:34:46.309908,Sandwich de Jamón y Queso,4,14.75,Pago Móvil
2023-11-26 15:54:29.406332,Muffin,3,12.13,Pago Móvil
2023-08-28 09:39:55.630572,Espresso,3,12.38,Efectivo
2023-09-17 20:57:17.975957,Sandwich de Jamón y Queso,2,13.84,Efectivo
2023-03-05 04:13:44.057166,Chocolate Caliente,1,13.74,Efectivo
2023-06-09 07:53:16.591782,Jugo de Naranja,4,9.42,Tarjeta de Débito
2023-07-05 15:56:47.133314,Galleta,3,6.98,Tarjeta de Débito
2023-08-12 23:43:42.506833,Sandwich de Jamón y Queso,1,6.58,Tarjeta de Crédito
2023-06-10 15:31:14.413135,Mocaccino,4,4.88,Pago Móvil
2023-12-14 21:05:57.831225,Té Verde,1,5.32,Tarjeta de Crédito
2023-09-15 13:06:21.950833,Jugo de Naranja,2,8.69,Tarjeta de Débito
2023-04-08 04:57:57.276570,Café Americano,4,13.79,Tarjeta de Débito
2023-01-13 16:47:44.237619,Galleta,2,5.16,Efectivo
2023-07-09 21:10:10.776091,Espresso,3,12.67,Pago Móvil
2023-11-24 02:30:46.559061,Té Negro,2,13.53,Tarjeta de Crédito
2023-11-28 19:48:56.585530,Café Latte,4,12.19,Efectivo
2023-12-14 19:11:40.994601,Jugo de Naranja,4,6.95,Efectivo
2023-03-26 17:52:01.962127,Jugo de Naranja,3,7.22,Pago Móvil
2023-03-30 02:47:11.288889,Capuchino,1,8.69,Efectivo
2023-08-06 14:55:45.296924,Sandwich de Jamón y Queso,1,10.62,Tarjeta de Crédito
2023-02-19 01:22:35.539288,Brownie,4,10.87,Tarjeta de Débito
2023-02-18 02:10:01.686448,Sandwich de Jamón y Queso,4,10.17,Efectivo
2023-08-20 05:48:16.366273,Croissant,3,11.49,Tarjeta de Crédito
2023-06-11 09:04:03.950312,Sandwich de Jamón y Queso,4,5.87,Efectivo
2023-12-18 05:54:22.505261,Galleta,1,9.41,Tarjeta de Débito
2023-07-28 15:49:02.389115,Té Negro,4,6.26,Pago Móvil
2023-10-16 08:02:57.031065,Croissant,3,12.06,Pago Móvil
2023-02-23 23:05:10.834351,Chocolate Caliente,4,7.32,Tarjeta de Débito
2023-05-27 12:11:49.279551,Chocolate Caliente,2,12.1,Tarjeta de Crédito
2023-11-24 16:01:15.580198,Capuchino,1,8.33,Efectivo
2023-11-14 22:14:06.756009,Sandwich de Jamón y Queso,1,10.98,Efectivo
2023-11-17 00:13:34.854557,Espresso,2,10.75,Tarjeta de Crédito
2023-06-28 13:34:24.506016,Muffin,4,3.54,Tarjeta de Crédito
2023-11-11 06:02:50.582327,Café Latte,1,6.66,Tarjeta de Débito
2023-06-16 21:26:10.972183,Jugo de Naranja,3,13.66,Pago Móvil
2023-10-05 09:26:51.028490,Chocolate Caliente,3,4.72,Tarjeta de Débito
2023-05-03 01:50:40.059433,Té Negro,2,14.05,Tarjeta de Débito
2023-07-22 15:00:29.160361,Capuchino,2,10.83,Efectivo
2023-04-21 07:31:57.567385,Muffin,4,12.33,Pago Móvil
2023-04-19 16:43:34.085055,Galleta,3,14.36,Efectivo
2023-02-07 17:13:31.071213,Brownie,4,5.29,Efectivo
2023-06-12 16:55:47.708101,Mocaccino,1,4.29,Tarjeta de Débito
2023-10-24 11:49:55.222487,Café Latte,2,8.15,Pago Móvil
2023-12-06 17:31:40.704252,Muffin,2,3.48,Tarjeta de Crédito
2023-03-01 19:26:35.800941,Té Verde,1,3.44,Efectivo
2023-01-24 11:33:01.889461,Sandwich de Jamón y Queso,3,8.8,Efectivo
2023-03-01 10:30:35.150322,Té Verde,4,7.27,Pago Móvil
2023-01-10 23:24:39.142067,Mocaccino,1,12.51,Tarjeta de Débito
2023-09-29 03:30:44.118689,Capuchino,3,11.2,Pago Móvil
2023-11-20 23:55:17.544859,Croissant,4,8.62,Tarjeta de Crédito
2023-06-18 01:44:09.879190,Jugo de Naranja,2,11.67,Tarjeta de Débito
2023-03-18 06:44:00.592202,Café Latte,3,13.31,Tarjeta de Débito
2023-09-07 09:22:39.861378,Jugo de Naranja,1,13.86,Tarjeta de Crédito
2023-01-04 04:24:37.764536,Té Negro,2,3.69,Tarjeta de Débito
2023-12-14 23:38:59.676973,Sandwich de Jamón y Queso,3,12.8,Efectivo
2023-07-05 02:49:46.153880,Espresso,3,13.71,Pago Móvil
2023-09-04 09:52:09.039420,Jugo de Naranja,3,3.11,Tarjeta de Débito
2023-06-19 16:42:01.175106,Mocaccino,2,11.09,Tarjeta de Débito
2023-07-28 07:38:52.331425,Espresso,3,10.07,Tarjeta de Débito
2023-04-15 15:53:02.519067,Café Americano,1,9.37,Efectivo
2023-03-17 11:36:15.177405,Café Americano,3,12.37,Efectivo
2023-12-13 10:07:16.627440,Brownie,1,13.87,Efectivo
2023-01-25 01:01:01.976030,Té Negro,3,5.74,Tarjeta de Crédito
2023-10-05 03:11:25.119782,Chocolate Caliente,3,14.49,Tarjeta de Débito
2023-04-07 15:05:03.187542,Té Verde,2,2.59,Tarjeta de Débito
2023-08-06 13:01:34.079034,Sandwich de Jamón y Queso,2,6.97,Tarjeta de Crédito
2023-04-07 06:24:59.493590,Croissant,1,9.51,Tarjeta de Crédito
2023-12-05 03:10:33.144835,Espresso,4,10.76,Tarjeta de Crédito
2023-08-14 01:40:29.113122,Chocolate Caliente,2,7.23,Pago Móvil
2023-05-02 08:47:41.017526,Brownie,4,8.06,Pago Móvil
2023-04-09 23:34:35.354892,Espresso,3,7.76,Tarjeta de Crédito
2023-09-08 14:31:21.597455,Jugo de Naranja,2,14.54,Tarjeta de Débito
2023-11-25 04:42:31.592894,Espresso,2,14.82,Tarjeta de Crédito
2023-02-11 22:31:19.853069,Galleta,4,9.08,Pago Móvil
2023-04-04 23:26:08.163022,Sandwich de Jamón y Queso,4,3.92,Tarjeta de Débito
2023-07-26 11:45:05.036543,Brownie,2,8.04,Efectivo
2023-11-15 06:31:12.635107,Té Verde,2,6.65,Efectivo
2023-06-13 06:51:50.351903,Espresso,2,8.19,Tarjeta de Crédito
2023-12-28 22:56:05.143217,Té Negro,4,11.23,Tarjeta de Crédito
2023-08-18 01:02:10.454184,Sandwich de Jamón y Queso,3,14.36,Efectivo
2023-09-21 07:39:08.492506,Sandwich de Jamón y Queso,4,10.34,Pago Móvil
2023-06-14 22:38:48.146025,Café Americano,3,6.07,Tarjeta de Crédito
2023-07-29 04:00:36.358483,Croissant,1,10.03,Efectivo
2023-01-06 10:34:18.827351,Té Negro,3,4.95,Tarjeta de Crédito
2023-03-13 12:17:20.393293,Chocolate Caliente,4,9.65,Tarjeta de Débito
2023-08-02 14:18:51.668167,Té Negro,2,11.34,Tarjeta de Crédito
2023-07-30 15:29:22.745791,Croissant,3,6.21,Efectivo
2023-05-23 11:26:53.326078,Muffin,1,6.55,Tarjeta de Crédito
2023-07-28 11:30:57.043848,Café Latte,3,2.64,Efectivo
2023-06-02 03:31:26.174553,Croissant,2,11.64,Tarjeta de Débito
2023-10-28 19:55:12.650859,Sandwich de Jamón y Queso,2,13.4,Tarjeta de Débito
2023-01-29 16:39:24.977654,Café Latte,2,7.89,Tarjeta de Débito
2023-04-11 19:05:56.153287,Muffin,1,5.34,Tarjeta de Crédito
2023-01-06 10:55:41.182578,Jugo de Naranja,4,13.82,Tarjeta de Débito
2023-08-31 15:00:50.141466,Capuchino,4,2.64,Tarjeta de Crédito
2023-10-12 08:27:21.609977,Brownie,4,6.79,Tarjeta de Crédito
2023-11-21 06:51:46.118238,Espresso,3,11.81,Efectivo
2023-02-22 20:28:56.365218,Capuchino,3,5.4,Efectivo
2023-11-18 01:35:23.648243,Muffin,4,10.7,Efectivo
2023-02-25 00:57:31.726179,Mocaccino,3,10.48,Tarjeta de Débito
2023-01-17 10:23:39.915718,Jugo de Naranja,2,12.67,Efectivo
2023-10-09 18:44:14.696449,Té Negro,1,9.14,Tarjeta de Crédito
2023-01-12 05:50:53.103282,Café Latte,1,4.1,Efectivo
2023-05-19 11:44:17.630060,Mocaccino,1,7.79,Tarjeta de Crédito
2023-11-15 20:10:01.893610,Jugo de Naranja,3,3.31,Pago Móvil
2023-05-29 10:55:22.336740,Espresso,2,5.84,Pago Móvil
2023-01-16 15:17:19.012851,Chocolate Caliente,2,7.57,Pago Móvil
2023-01-18 20:13:02.191649,Muffin,4,10.04,Efectivo
2023-08-15 08:04:31.164571,Brownie,2,13.16,Tarjeta de Débito
2023-02-08 18:23:38.151367,Café Latte,3,5.37,Pago Móvil
2023-05-09 10:17:14.131165,Sandwich de Jamón y Queso,2,3.66,Pago Móvil
2023-07-19 15:51:11.103301,Jugo de Naranja,3,2.96,Efectivo
2023-01-14 04:58:28.979193,Brownie,4,13.42,Tarjeta de Débito
2023-09-28 00:34:18.159712,Café Americano,3,6.44,Tarjeta de Débito
2023-10-26 07:55:13.165807,Galleta,4,8.82,Pago Móvil
2023-09-27 11:27:57.904677,Galleta,2,7.32,Pago Móvil
2023-01-12 20:34:20.251254,Café Latte,4,4.72,Tarjeta de Crédito
2023-07-23 03:48:36.312124,Té Negro,4,2.59,Pago Móvil
2023-11-14 05:00:32.886635,Sandwich de Jamón y Queso,4,4.33,Pago Móvil
2023-06-02 02:24:05.343787,Brownie,2,5.17,Pago Móvil
2023-11-15 11:26:05.658492,Té Verde,4,12.62,Tarjeta de Crédito
2023-09-06 03:26:14.727680,Té Negro,3,13.68,Efectivo
2023-02-03 19:07:45.238480,Muffin,3,13.08,Pago Móvil
2023-03-07 01:16:06.792857,Muffin,4,3.69,Tarjeta de Crédito
2023-06-11 02:28:42.051038,Jugo de Naranja,4,13.69,Efectivo
2023-01-21 07:44:30.084042,Croissant,4,14.46,Tarjeta de Débito
2023-03-09 11:39:15.568190,Mocaccino,2,9.94,Pago Móvil
2023-02-17 01:39:37.331209,Espresso,1,10.31,Efectivo
2023-11-25 03:47:48.145440,Muffin,3,4.57,Tarjeta de Débito
2023-04-04 04:29:17.663152,Chocolate Caliente,3,14.63,Tarjeta de Crédito
2023-04-18 15:41:17.411849,Brownie,1,11.36,Efectivo
2023-05-03 15:40:25.021251,Chocolate Caliente,3,8.8,Efectivo
2023-03-27 10:19:53.511959,Mocaccino,2,13.03,Tarjeta de Débito
2023-07-15 19:55:28.138743,Té Verde,4,5.37,Tarjeta de Débito
2023-03-07 17:08:26.558900,Chocolate Caliente,1,14.34,Efectivo
2024-01-01 05:18:16.679393,Café Latte,2,7.04,Tarjeta de Débito
2023-03-09 19:02:17.690058,Té Verde,2,10.06,Efectivo
2023-08-23 02:00:28.059068,Capuchino,3,12.02,Pago Móvil
2023-05-27 12:10:53.807514,Café Americano,1,5.85,Tarjeta de Crédito
2023-10-16 14:52:10.480862,Jugo de Naranja,4,7.25,Pago Móvil
2023-04-06 19:19:42.111470,Muffin,3,14.38,Efectivo
2023-01-29 22:05:09.592137,Galleta,1,9.44,Efectivo
2023-10-03 17:15:29.866139,Café Americano,2,10.63,Tarjeta de Crédito
2023-08-03 21:46:28.121847,Brownie,3,3.85,Tarjeta de Crédito
2023-10-19 02:07:53.600707,Chocolate Caliente,2,11.98,Tarjeta de Débito
2023-06-21 10:52:20.069909,Café Latte,3,4.65,Efectivo
2023-07-08 18:22:40.859262,Muffin,2,11.8,Efectivo
2023-12-15 03:35:07.563231,Sandwich de Jamón y Queso,1,12.25,Tarjeta de Débito
2023-11-23 20:16:13.191816,Té Negro,3,2.52,Efectivo
2023-09-13 19:24:19.025064,Chocolate Caliente,2,9.33,Pago Móvil
2023-12-05 14:00:23.735141,Sandwich de Jamón y Queso,2,12.86,Pago Móvil
2023-07-11 17:09:21.077771,Espresso,4,2.64,Efectivo
2023-03-15 11:07:24.328930,Capuchino,1,14.61,Pago Móvil
2023-12-27 09:38:56.437410,Jugo de Naranja,2,4.72,Tarjeta de Crédito
2023-11-12 03:04:12.402568,Jugo de Naranja,3,7.34,Tarjeta de Débito
2023-05-31 06:40:20.271868,Espresso,1,3.38,Pago Móvil
2023-10-18 22:24:52.887969,Chocolate Caliente,2,9.42,Tarjeta de Débito
2023-05-29 19:22:48.671756,Té Negro,4,8.52,Efectivo
2023-11-28 18:10:04.560171,Café Americano,1,13.17,Tarjeta de Débito
2023-07-14 23:20:20.121582,Té Verde,4,9.37,Tarjeta de Débito
2023-02-11 13:12:31.965422,Jugo de Naranja,4,9.11,Tarjeta de Crédito
2023-03-19 11:58:43.913907,Té Negro,1,2.85,Tarjeta de Débito
2023-07-08 12:35:48.548793,Brownie,1,6.37,Pago Móvil
2023-01-24 05:11:47.935792,Capuchino,3,4.47,Pago Móvil
2023-08-03 02:01:21.224973,Espresso,1,12.33,Pago Móvil
2023-08-01 22:57:18.776328,Croissant,4,9.06,Tarjeta de Débito
2023-02-03 09:49:30.400417,Café Latte,1,6.89,Tarjeta de Débito
2023-04-24 13:38:41.324961,Chocolate Caliente,3,9.28,Pago Móvil
2023-09-10 23:15:36.579579,Chocolate Caliente,3,13.49,Pago Móvil
2023-05-03 18:39:56.105029,Café Latte,3,13.74,Tarjeta de Crédito
2023-02-05 18:38:33.717885,Capuchino,1,4.95,Tarjeta de Débito
2023-04-01 15:45:15.294034,Espresso,3,13.22,Efectivo
2023-09-14 23:41:40.052751,Té Negro,1,2.57,Tarjeta de Débito
2023-09-28 14:11:55.642229,Galleta,2,14.5,Tarjeta de Crédito
2023-04-14 21:13:04.045048,Capuchino,4,10.25,Tarjeta de Débito
2023-12-19 09:36:28.940409,Café Americano,4,3.82,Tarjeta de Crédito
2023-03-04 21:36:35.466109,Capuchino,1,13.77,Efectivo
2023-11-10 05:54:30.295458,Té Negro,3,2.9,Tarjeta de Débito
2023-01-06 21:55:14.547640,Café Latte,2,14.6,Tarjeta de Crédito
2023-03-08 13:30:43.495233,Café Latte,3,5.33,Pago Móvil
2023-03-06 23:58:54.306113,Jugo de Naranja,4,12.31,Tarjeta de Débito
2023-01-17 19:22:18.576755,Galleta,2,4.82,Pago Móvil
2023-10-24 17:12:38.663340,Espresso,1,12.77,Tarjeta de Débito
2023-09-23 17:20:33.494789,Mocaccino,3,6.24,Tarjeta de Crédito
2023-12-05 01:21:47.730866,Jugo de Naranja,4,14.04,Tarjeta de Débito
2023-04-14 19:05:21.286818,Galleta,4,8.34,Pago Móvil
2023-09-04 08:14:03.531824,Muffin,3,12.57,Efectivo
2023-06-03 01:11:12.620928,Té Negro,1,13.15,Tarjeta de Crédito
2023-02-25 13:53:16.737724,Espresso,3,6.21,Pago Móvil
2023-05-10 13:34:15.832713,Chocolate Caliente,1,3.12,Tarjeta de Débito
2023-01-15 19:53:53.488560,Té Verde,3,9.96,Tarjeta de Crédito
2023-02-11 20:02:11.120354,Té Verde,1,10.0,Tarjeta de Crédito
2023-09-08 23:32:03.791514,Galleta,4,3.04,Tarjeta de Débito
2023-12-27 12:55:44.696052,Espresso,3,6.52,Tarjeta de Crédito
2023-07-18 15:41:59.871608,Mocaccino,1,14.49,Tarjeta de Débito
2023-09-15 08:16:16.881519,Jugo de Naranja,4,7.81,Tarjeta de Crédito
2023-09-21 07:02:04.721495,Jugo de Naranja,2,9.85,Pago Móvil
2023-12-27 20:19:37.864226,Croissant,4,14.91,Pago Móvil
2023-09-11 20:28:42.443019,Espresso,4,7.58,Pago Móvil
2023-09-04 17:58:56.510066,Capuchino,2,6.57,Pago Móvil
2023-08-28 15:31:07.883317,Té Negro,2,14.2,Tarjeta de Crédito
2023-07-19 07:30:00.672505,Café Americano,1,8.67,Pago Móvil
2023-02-03 05:53:02.663057,Brownie,2,3.11,Pago Móvil
2023-01-08 11:32:12.507939,Sandwich de Jamón y Queso,2,3.48,Tarjeta de Débito
2023-05-12 14:08:47.073562,Café Americano,1,11.62,Tarjeta de Débito
2023-01-01 20:45:17.950527,Sandwich de Jamón y Queso,1,7.96,Tarjeta de Crédito
2023-11-04 22:24:57.208814,Té Negro,3,6.97,Pago Móvil
2023-10-04 08:45:15.613731,Sandwich de Jamón y Queso,2,10.84,Efectivo
2023-05-14 00:55:36.004589,Brownie,3,12.78,Pago Móvil
2023-02-13 15:25:22.939836,Jugo de Naranja,3,5.33,Tarjeta de Crédito
2023-04-18 16:18:59.480406,Té Verde,4,14.76,Tarjeta de Débito
2023-11-13 02:35:06.329258,Chocolate Caliente,1,14.13,Pago Móvil
2023-06-02 09:19:42.271886,Capuchino,1,14.85,Efectivo
2023-12-31 21:01:49.786088,Té Verde,1,3.04,Efectivo
2023-11-01 20:41:04.389464,Mocaccino,2,8.75,Pago Móvil
2023-09-01 01:30:02.149910,Sandwich de Jamón y Queso,3,5.58,Efectivo
2023-03-12 17:11:35.273604,Chocolate Caliente,1,10.9,Efectivo
2023-02-04 02:24:50.568645,Espresso,1,13.16,Tarjeta de Crédito
2023-08-10 20:08:30.559651,Té Negro,1,5.17,Tarjeta de Crédito
2023-09-17 14:13:58.673879,Brownie,4,6.37,Tarjeta de Crédito
2023-02-07 22:56:34.718425,Mocaccino,2,10.65,Pago Móvil
2023-04-24 19:17:31.739516,Sandwich de Jamón y Queso,3,9.89,Tarjeta de Débito
2023-09-26 07:07:17.741441,Mocaccino,4,12.14,Efectivo
2023-06-30 09:48:00.090580,Espresso,1,13.46,Tarjeta de Débito
2023-08-25 21:58:00.467976,Té Negro,4,7.52,Pago Móvil
2023-01-30 21:28:05.446536,Té Verde,2,4.93,Tarjeta de Débito
2023-11-18 16:51:44.845230,Té Verde,4,9.2,Pago Móvil
2023-01-23 14:34:44.247102,Capuchino,3,7.94,Pago Móvil
2023-02-13 21:45:11.633956,Té Verde,1,12.48,Tarjeta de Débito
2023-08-16 14:36:43.359308,Té Negro,3,3.1,Efectivo
2023-02-12 23:44:15.747781,Brownie,1,6.62,Pago Móvil
2023-09-07 13:51:32.895519,Sandwich de Jamón y Queso,4,12.11,Pago Móvil
2023-06-29 21:26:06.561344,Té Verde,3,5.19,Efectivo
2023-07-08 06:30:58.178052,Sandwich de Jamón y Queso,2,6.96,Efectivo
2023-12-17 14:52:49.149642,Té Verde,2,2.97,Pago Móvil
2023-06-20 19:15:00.832683,Sandwich de Jamón y Queso,1,12.63,Efectivo
2023-11-02 20:13:32.649812,Jugo de Naranja,4,9.04,Tarjeta de Crédito
2023-07-24 13:14:12.056143,Chocolate Caliente,2,2.55,Tarjeta de Crédito
2023-08-27 03:21:12.438003,Café Latte,4,11.27,Tarjeta de Débito
2023-02-20 18:31:10.030151,Muffin,4,14.81,Pago Móvil
2023-04-28 12:30:28.556859,Café Latte,2,8.55,Efectivo
2023-03-11 08:31:30.162298,Mocaccino,1,8.23,Pago Móvil
2023-02-01 13:39:55.332771,Té Negro,3,6.69,Efectivo
2023-12-16 23:00:44.859620,Muffin,2,11.42,Tarjeta de Crédito
2023-05-01 12:26:07.625296,Mocaccino,1,3.71,Efectivo
2023-05-23 16:26:37.139515,Chocolate Caliente,3,12.79,Tarjeta de Crédito
2023-05-30 14:43:20.571834,Sandwich de Jamón y Queso,3,14.19,Efectivo
2023-06-01 12:18:29.260146,Jugo de Naranja,4,4.56,Efectivo
2023-12-27 18:11:07.441557,Croissant,1,14.83,Efectivo
2023-07-22 20:18:35.902815,Espresso,4,10.02,Tarjeta de Crédito
2023-05-21 02:20:49.965108,Té Negro,4,13.95,Tarjeta de Crédito
2023-12-12 04:47:48.927184,Muffin,3,6.72,Tarjeta de Débito
2023-03-24 14:53:15.068421,Espresso,1,12.72,Efectivo
2023-07-30 14:49:15.745217,Jugo de Naranja,1,14.33,Pago Móvil
2023-04-17 18:32:38.833492,Galleta,4,6.78,Efectivo
2023-03-04 05:19:52.877815,Mocaccino,3,11.74,Efectivo
2023-09-19 15:21:01.957825,Chocolate Caliente,2,10.68,Pago Móvil
2023-01-06 21:27:27.625710,Galleta,2,9.08,Tarjeta de Crédito
